Date,High,Low,Open,Close,Volume,Adj Close
2017-02-28,374.5,69.5999984741211,82.5999984741211,360.54998779296875,129211559.0,360.54998779296875
2017-03-31,74.73999786376953,67.80000305175781,72.19999694824219,70.08000183105469,20526125.0,70.08000183105469
2017-04-30,71.72000122070312,66.69999694824219,70.08000183105469,69.7300033569336,8240450.0,69.7300033569336
2017-05-31,72.79000091552734,66.81999969482422,69.97000122070312,70.29000091552734,3392445.0,70.29000091552734
2017-06-30,76.9800033569336,70.0,71.30000305175781,71.77999877929688,6026470.0,71.77999877929688
2017-07-31,77.0,67.4000015258789,73.0199966430664,75.26000213623047,4366930.0,75.26000213623047
2017-08-31,81.0999984741211,73.0,75.41000366210938,75.62999725341797,4128775.0,75.62999725341797
2017-09-30,81.3499984741211,74.61000061035156,75.62999725341797,76.91999816894531,3175060.0,76.91999816894531
2017-10-31,79.0,72.30000305175781,77.30000305175781,75.4800033569336,6391370.0,75.4800033569336
2017-11-30,79.9800033569336,74.0,74.19999694824219,76.58000183105469,1060880.0,76.58000183105469
2017-12-31,91.80000305175781,74.55000305175781,76.20999908447266,76.05999755859375,6300680.0,76.05999755859375
2018-01-31,81.0,67.5,74.63999938964844,78.61000061035156,3815455.0,78.61000061035156
2018-02-28,81.38999938964844,71.69999694824219,79.01000213623047,79.48999786376953,3096555.0,79.48999786376953
2018-03-31,81.9000015258789,76.22000122070312,77.5999984741211,76.61000061035156,1632845.0,76.61000061035156
2018-04-30,77.2300033569336,66.06999969482422,76.61000061035156,67.91999816894531,2382100.0,67.91999816894531
2018-05-31,68.79000091552734,58.77000045776367,68.79000091552734,61.029998779296875,2299960.0,61.029998779296875
2018-06-30,66.77999877929688,57.0,61.099998474121094,62.95000076293945,5854120.0,62.95000076293945
2018-07-31,67.5999984741211,62.0099983215332,62.0099983215332,64.95999908447266,5003200.0,64.95999908447266
2018-08-31,67.5999984741211,59.459999084472656,65.01000213623047,62.65999984741211,3372415.0,62.65999984741211
2018-09-30,67.72000122070312,59.68000030517578,61.7400016784668,65.94999694824219,5352075.0,65.94999694824219
2018-10-31,68.0,62.79999923706055,66.58999633789062,64.87999725341797,4212935.0,64.87999725341797
2018-11-30,67.36000061035156,61.29999923706055,64.80000305175781,62.810001373291016,4134685.0,62.810001373291016
2018-12-31,63.599998474121094,53.650001525878906,63.599998474121094,58.29999923706055,1336850.0,58.29999923706055
2019-01-31,64.69999694824219,51.95000076293945,59.380001068115234,53.79999923706055,1538994.0,53.79999923706055
2019-02-28,63.0,48.70000076293945,54.25,58.04999923706055,5419837.0,58.04999923706055
2019-03-31,60.45000076293945,55.099998474121094,59.849998474121094,59.25,1037410.0,59.25
2019-04-30,62.5,46.349998474121094,59.25,58.95000076293945,1153257.0,58.95000076293945
2019-05-31,59.900001525878906,56.04999923706055,59.45000076293945,58.0,3146803.0,58.0
2019-06-30,59.0,45.20000076293945,58.95000076293945,46.400001525878906,873829.0,46.400001525878906
2019-07-31,47.349998474121094,33.650001525878906,47.349998474121094,36.400001525878906,1337338.0,36.400001525878906
2019-08-31,40.0,35.099998474121094,36.400001525878906,37.650001525878906,1539229.0,37.650001525878906
2019-09-30,38.849998474121094,29.399999618530273,38.849998474121094,30.799999237060547,1268572.0,30.799999237060547
2019-10-31,33.0,27.5,30.899999618530273,28.950000762939453,1875716.0,28.950000762939453
2019-11-30,29.850000381469727,27.0,29.399999618530273,28.450000762939453,1160921.0,28.450000762939453
2019-12-31,29.899999618530273,25.700000762939453,28.450000762939453,27.299999237060547,3320089.0,27.299999237060547
2020-01-31,29.0,21.479999542236328,27.450000762939453,26.649999618530273,3394332.0,26.649999618530273
2020-02-29,27.399999618530273,12.199999809265137,26.799999237060547,14.899999618530273,5061596.0,14.899999618530273
2020-03-31,17.25,13.100000381469727,14.800000190734863,13.699999809265137,4222765.0,13.699999809265137
2020-04-30,14.899999618530273,12.399999618530273,13.699999809265137,12.949999809265137,3353474.0,12.949999809265137
2020-05-31,18.850000381469727,12.75,12.949999809265137,16.799999237060547,43312993.0,16.799999237060547
2020-06-30,19.299999237060547,14.600000381469727,16.950000762939453,15.5,17040063.0,15.5
2020-07-31,23.350000381469727,15.050000190734863,15.899999618530273,19.149999618530273,46291197.0,19.149999618530273
2020-08-31,21.450000762939453,17.950000762939453,19.0,18.600000381469727,12141888.0,18.600000381469727
2020-09-30,23.899999618530273,17.200000762939453,18.600000381469727,21.450000762939453,24537049.0,21.450000762939453
2020-10-31,23.299999237060547,21.5,22.200000762939453,23.049999237060547,3648207.0,23.049999237060547
2020-11-14,23.299999237060547,23.0,23.299999237060547,23.049999237060547,39940.0,23.049999237060547
